,Auction ID,Bank/Organisation Name,Asset on Auction,City/District,Sealed Bid Submission last date,Reserve Price,EMD,Event Type,DRT Name,,,,,
,194402,Canara Bank,"Land bearing Survey No.-255, Village-Katkona, Gram Panchayat Katkona, Patwari Halka No.-17, R.I.C. Burhar, District Shahdol (M.P.), area measuring 0.745 hectare; property in the name Smt. Indra Devi ...I am interested",Shahdol,02 Jun 2025,"14,40,000.00","1,44,000.00",DRT,Jabalpur DRT,193496,1,Immovable,Land,0
,195057,RBL BANK LIMITED,"All that portion of Third Floor, admeasuring 1100 Sq.Ft, together with proportionate car parking space as per GHMC rules in the cellar with undivided share of land admeasuring 44 Sq.Yrds, in the premi...I am interested",Hyderabad,02 Jun 2025,"89,10,000.00","8,91,000.00",SARFAESI,--,194150,0,Immovable,Floor,0
,195095,RBL BANK LIMITED,"House, ground and premises 
bearing Door No.57, Old No.27, 
Ganapathy Street, West 
Mambalam, Chennai – 600 033, 
comprised in Pymash 
Nos.1177,1178,1198,1200,1201,1
 203,1204 and 1220, admeasuring 
1...I am interested",Chennai,02 Jun 2025,"95,45,000.00","9,54,500.00",SARFAESI,--,194188,0,Immovable,Residential,0
,196235,HDB Financial Services Limited,"All the piece and parcel of the Non-Agricultural immovable Property situated at Adayar Village of Mangalore Taluk, within the limit of Mangalore city Corporation and within the Sub-Registration Sub-Di...I am interested",Mangalore,02 Jun 2025,"1,85,00,648.00","18,50,065.00",SARFAESI,--,195324,0,Immovable,Land,0
,196042,Omkara Assets Reconstruction Private Limited,"All that piece and parcel of NA Land admeasuring 16140 sq.mt. and structure standing thereon, at Survey No.16/2/3 part, Survey No.16/2/2 and Survey No.16/2/1 (New Survey No. 91) at Village Arjanali Mu...I am interested",Mumbai,02 Jun 2025,"10,10,00,000.00","1,01,00,000.00",SARFAESI,--,195130,0,Immovable,Land,0
,196059,Omkara Assets Reconstruction Private Limited,"ALL PIECE PARCEL OF PROPERTY/IES
BEARING ADDRESS City
Survey No. 381 admeasuring 137.67 sq.mts.
Paiki 100.91 Sq.mts. Open Land, in Situate at Sheet
No. 14, Chalta No.468, Of Moje Villege kadod, Ta.
Ba...I am interested",Surat,02 Jun 2025,"22,00,000.00","2,20,000.00",SARFAESI,--,195147,0,Immovable,Land,0
,196231,Omkara Assets Reconstruction Private Limited,"All that piece and parcel of Property Bearing Flat 
No. N/402, admeasuring 36.00 Sq. Yards i.e 30.10 
Sq. Mts. With applicable undivided share in the land 
of scheme, Fourth Floor, Thereon “Suramya 
A...I am interested",Ahmedabad,02 Jun 2025,"5,35,000.00","53,500.00",SARFAESI,--,195320,0,Immovable,Flat,0
,194655,Encore Asset Reconstruction Company Private Limited,"Property 1: Property 
belongs to Mr. Saju 
George 
Item 1: 
All that piece and parcel 
of land & building 
admeasuring acre 1.16 
cents, comprised in 
Survey No. 108/1A2, 
Patta No. 738, & No. 
76/1 Z...I am interested",Tirupur,03 Jun 2025,"5,20,50,000.00","52,05,000.00",SARFAESI,--,193748,0,Immovable,Land And Building,0
,196045,HDFC Bank,"1- Property No. PART OF THE PROEPRTY NO. 5/43 KHASRA No. 642 VILLAGE
CHANDRAWALI SHAHDARA , BARA BAZAR, SHAHDARA , DELHI- 110032I am interested",Delhi,03 Jun 2025,"1,67,00,000.00","16,70,000.00",SARFAESI,--,195134,0,Immovable,Plot,0
,196047,HDFC Bank,"2- Property No. FIRST FLOOR & SECOND FLOOR ,PORTION OF BUILT UP
PROPERTY NO.360-361,KHASRA No. 642, WARD NO. 81 CHANDRAWALI
SHAHDARA, ANAJ MANDI , SHAHDARA, DELHI- 110032I am interested",Delhi,03 Jun 2025,"95,00,000.00","9,50,000.00",SARFAESI,--,195135,0,Immovable,Floor,0
,195118,ASREC (India) Limited,"Registered Mortgage of Flat No.2, Ground Floor, Area 
admeasuring about 510.00 sq.ft. Built up, B Wing, in the 
building known as, “Pranit Apartment”, Opp Varekar 
School, Mumbadevi Colony Road, lying...I am interested",Thane,03 Jun 2025,"15,00,000.00","2,00,000.00",SARFAESI,--,194210,0,Immovable,Flat,0
,196071,ASREC (India) Limited,"LOT  NO. 1 

All that Piece and Parcel of non-agricultural 
land bearing Plot No. 38, admeasuring 1550 
Sq. meters and constructed building 
consisting of RCC Shed area admeasuring 
12729.1 Sq. ft. an...I am interested",Thane,03 Jun 2025,"1,53,00,000.00","15,30,000.00",SARFAESI,--,195159,0,Immovable,Plot,0
,196074,ASREC (India) Limited,"LOT  NO. 2

All that piece and parcel of Industrial Plot of 
Land bearing Plot No. 55, admeasuring 1000 
sq. meters and building constructed thereon 
admeasuring 7543.60 sq. ft., build up area 
situat...I am interested",Thane,03 Jun 2025,"1,08,00,000.00","10,80,000.00",SARFAESI,--,195161,0,Immovable,Plot,0
,196121,Kotak Mahindra Bank,"Industrial Property 
Located At ""Stefina 
Ceramic"", Nr. Rexona 
Ceramic, Matel Rev. 
Survey No.218/1, Matel 
Road, Nr.Dhuva 
Chowkadi, National 
Highway 8-A/27, Moje 
Matel 363621, Tal 
Wankaner, Morb...I am interested",Morbi,03 Jun 2025,"4,50,00,000.00","45,00,000.00",SARFAESI,--,195210,0,Immovable,Industrial Property,0
,196127,Kotak Mahindra Bank,"All that piece and parcel of vacant land bearing
Plot no.35, 36, 37 and 38, each measuring an
extent of 1750 Sq.ft (Total Extent of 7000 Sq.ft) in
the approved lay out No.L.P/D.T.C.P 1583/92 at
No.6, ...I am interested",KANCHIPURAM,03 Jun 2025,"31,02,300.00","3,12,300.00",SARFAESI,--,195216,0,Immovable,Land,0
,195822,NKGSB CO-OP BANK LTD,"All that piece and parcel of Entire Land, Building along with Entire Structure Standing thereon alongwith furniture & fixtures lying therein, known as ""HOTEL MOUNTAIN RETREAT, admg. 600.00 Sq. Mtrs Pl...I am interested",Mahabaleshwar,03 Jun 2025,"3,55,00,000.00","35,50,000.00",SARFAESI,--,194912,0,Immovable,Land And Building,
,196845,State Bank of India,"Vehicle & model

HYUNDAI VERNA 1.6
CRDI SX(O) SE (DIESEL)
K.M 1,15,203, MODEL:2018

VEHICLE NO & COLOR
AP05FA0008
MARINA BLUEI am interested",RAJAHMUNDRY,03 Jun 2025,"4,60,000.00","46,000.00",SARFAESI,--,195931,0,Movable,Vehicle,0
,196076,Union Bank of India,"LOT No . 1

ALL THAT PIECE AND PARCEL OF AGRICULTURAL LAND BEING GAT NO. 2 AREA ADMEASURING OH 25R, SITUATED AT VILLAGE PIMPALGAON DHUM, TALUKA DINDORI AND DISTRICT NASHIK.I am interested",Nashik,03 Jun 2025,"6,25,000.00","62,500.00",DRT,Mumbai DRT-III,195165,0,Immovable,Land,0
,196080,Union Bank of India,"LOT No . 2


ALL THAT PIECE AND PARCEL OF AGRICULTURAL LAND BEING GAT NO. 235 AREA ADMEASURING 1H 41R, SITUATED AT VILLAGE PIMPALGAON DHUM, TALUKA DINDORI AND DISTRICT NASHIK.I am interested",Nashik,03 Jun 2025,"49,35,000.00","4,94,000.00",DRT,Mumbai DRT-III,195166,0,Immovable,Land,0
,196081,Union Bank of India,"LOT No . 3



ALL THAT PIECE AND PARCEL OF AGRICULTURAL LAND BEING GAT NO. 287 AREA ADMEASURING OH 5.07R SITUATED AT VILLAGE PIMPALGAON DHUM, TALUKA DINDORI AND DISTRICT NASHIK.I am interested",Nashik,03 Jun 2025,"1,54,000.00","15,400.00",DRT,Mumbai DRT-III,195169,0,Immovable,Land,0
,196083,Union Bank of India,"LOT No . 4

ALL THAT PIECE AND PARCEL OF AGRICULTURAL LAND BEING GAT NO. 293 AREA ADMEASURING 4H .48R, SITUATED AT VILLAGE PIMPALGAON DHUM, TALUKA DINDORI AND DISTRICT NASHIK.I am interested",Nashik,03 Jun 2025,"1,79,20,000.00","17,92,000.00",DRT,Mumbai DRT-III,195170,0,Immovable,Land,0
,195631,Sri Guru Raghavendra Sahakara Bank Niyamitha,"All that piece and parcel of Industrially converted property bearing Old Survey No 21/1, New Survey No 348/325, Alakabalalu Village, Taralu Gramapanchayat, Uttarahalli Hobli, measuring 19 Guntas, with...I am interested",Hobli,03 Jun 2025,"3,45,75,000.00","34,57,500.00",SARFAESI,--,194723,0,Immovable,Industrial Property,0
,195633,Sri Guru Raghavendra Sahakara Bank Niyamitha,"All that piece and parcel of the property bearing Site No.2, property No 7-1-3-105, Old Khatha No 1680, present Khata No 1769/1660 situated at Anjani Lay out, No 105, Block No 1, Bengaluru Road, CHINT...I am interested",Bengaluru,03 Jun 2025,"5,25,10,000.00","52,51,000.00",SARFAESI,--,194724,0,Immovable,Commercial Building,0
,195634,Sri Guru Raghavendra Sahakara Bank Niyamitha,"All that piece and parcel of the property bearing No.7. Katha No 394 of EOIZ Industrial Area situated in Sy. No 85, Sadaramangala Village, KR Puram Hobli, Bengaluru East, measuring 10,312 sq.ft. of Gr...I am interested",Hobli,03 Jun 2025,"19,44,00,000.00","1,94,40,000.00",SARFAESI,--,194726,0,Immovable,Commercial Building,0
,195635,Sri Guru Raghavendra Sahakara Bank Niyamitha,"All that piece and parcel of the property bearing No. 34, Corporation No. 96. PID No. 38-12-96, 2nd Main Road, Coconut Garden Layout, formed out of Sy. No. 90/1, (Old Sy.No.90) Ward No.38, Yeshwanthpu...I am interested",Hobli,03 Jun 2025,"3,42,60,000.00","34,26,000.00",SARFAESI,--,194727,0,Immovable,Residential,0
,195636,Sri Guru Raghavendra Sahakara Bank Niyamitha,"All that piece and parcel of 2388.03 sq.ft of undivided share, right, title and interest in the land with super buit area of 2581.66 sq ft, with additional garden area of 897.61 sq ft known as 'Courty...I am interested",Bangalore,03 Jun 2025,"1,79,23,000.00","17,92,300.00",SARFAESI,--,194728,0,Immovable,Residential,0
,195637,Sri Guru Raghavendra Sahakara Bank Niyamitha,"All that piece and parcel of the property bearing No 98/3, site No 46, katha No 356/11, situated at Medahalli village, Basavanapura Ward No. 53, Bidarahalli Hobli, Bangalore East Taluk now coming unde...I am interested",Bangalore,03 Jun 2025,"1,06,80,000.00","10,68,000.00",SARFAESI,--,194729,0,Immovable,Residential,0
,195638,Sri Guru Raghavendra Sahakara Bank Niyamitha,"All that piece and parcel of the property in vacant site bearing No.43, Katha No.1003, situated in Eshwari Bliss Lay out, formed in converted survey Nos 345, 346, 347 & 348 (conversion order No.B.DIS ...I am interested",Bangalore,03 Jun 2025,"1,30,00,000.00","13,00,000.00",SARFAESI,--,194730,0,Immovable,Vacant site,0
,195073,Axis Bank,"All The Piece And Parcel Of Flat No. 04, First Floor, “The Blue Plaques” Building, Having Carpet Area 44.70 Sq.Mtr & Built Up Area 53.64 Sq.Mtr With Car Parking No. P04 Situated At Plot No.20,21,22,23...I am interested",Pune,03 Jun 2025,"24,23,400.00","2,42,340.00",SARFAESI,--,194166,0,Immovable,Flat,0
,195074,Axis Bank,"All that part and parcel of Flat No. 502, admeasuring carpet area 37.08 Sq. Mtr. on 5th Floor, known as “AARAV FLORISTA” constructed on Plot No. 91 & 92 Gat No (Old). 850 to 855, situated at Radheshwa...I am interested",Pune,03 Jun 2025,"32,25,000.00","3,22,500.00",SARFAESI,--,194167,0,Immovable,Flat,0
,195075,Axis Bank,"1). All the piece and parcel of Flat No. A-7, Third floor, in the project known as NAVKAR ENCLAVE, constructed on land bearing S.No. 16/3 New (Old 16/1K/2), 16/21 New (Old 2+3/2A/2+3/2) situated Aland...I am interested",Pune,03 Jun 2025,"52,40,000.00","5,24,000.00",SARFAESI,--,194168,0,Immovable,Flat,0
,195824,State Bank of India,"PROPERTY i.e. THIRD FLOOR,PORTION WITH ROOF RIGHTS MEASURING 123.44 SQ. YDS.CONSTRUCTED ON PROPERTYBEARING NO. 343, BLOCK-D,SITUATED IN THE LAYOUT PLAN OFRAILWAY BOARDEMPLOYEESCOOPERATIVE HOUSING BUIL...I am interested",Delhi,03 Jun 2025,"61,30,000.00","6,13,000.00",DRT,New Delhi DRT-I,194915,0,Immovable,Floor,0
,194168,Union Bank of India,"Flat S-3, Second Floor, measuring 752 sq.ft along with covered car parking together with 355 sq.ft undivided share out of land there beneath measuring 2120 sq.ft bearing Plot No.292, Yeswant Nagar, 7t...I am interested",Chennai,03 Jun 2025,"32,50,000.00","3,25,000.00",DRT,Chennai-III,193263,1,Immovable,Flat,0
,196028,Clix Capital Services Pvt. Ltd.,"All That Piece And Parcel of Property being Land, Building And All Structures Attached Thereto At Property Bearing Janjar No. 224, Site No. 190 (SY.NO. 376/1 P-1, SY. NO. 376/1 P-2 AND SY NO. 413/4) B...I am interested",Mandya,04 Jun 2025,"8,07,00,000.00","80,70,000.00",SARFAESI,--,195119,0,Immovable,Land And Building,0
,194721,Asset Reconstruction Company India Ltd,"All that piece and parcel of Residential Property situated at Plot No 1165-D, Ram Singh Ji Ki Bari, Hiran Magri, Sector 11, Udaipur Rajasthan admeasuring 2250 Sq. Ft.I am interested",Udaipur,04 Jun 2025,"86,50,000.00","8,65,000.00",DRT,Jaipur DRT,193815,0,Immovable,Plot,0
,195136,Punjab National Bank,"Industrial land and building situated at Plot No F-109/3, MIDC, Nasik Industrial Area, Village Satpur, Taluka and Distt. Nasik (Maharashtra) area admeasuring 1385 Sq. Mtr.I am interested",Nashik,04 Jun 2025,"2,73,00,000.00","27,30,000.00",DRT,Jaipur DRT,194228,0,Immovable,Industrial Land And Building,0
,194905,State Bank of India,"Flat No. 903, 8th Floor, Gurushikhar- Block-A, Khasra No. 1 to 8, 11 to 17, Village-Nanakpura/Hema Ki Nangal, Tehsil-Sanganer, JaipurI am interested",Jaipur,04 Jun 2025,"18,30,000.00","1,83,000.00",DRT,Jaipur DRT,193998,0,Immovable,Flat,0
,194951,HDFC Bank,"Constructed residential block no 13 situated in the Shree Chandravihar Co-Op Housing Society Ltd, situated on the land of city survey ward no. 2 city survey no 2857 of Dhrangdhra Dist. Surendranagar, ...I am interested",Surendranagar,04 Jun 2025,"1,00,00,000.00","10,00,000.00",SARFAESI,--,194050,0,Immovable,Residential,0
,196856,HDFC Bank,"Lot 1 -  Property situated at Gala No. 136, 1st Floor, Shiv Shakti Industrial
Premises Co-Operative Society Ltd. constructed on a piece of land
bearing CTS No. 703, S. No. 79, H. No. 15, S. No. 80 No....I am interested",Mumbai,04 Jun 2025,"1,10,00,000.00","11,00,000.00",SARFAESI,--,195940,0,Immovable,Residential,0
,196858,HDFC Bank,"Lot ii. Bungalow No. 2A, Ground Floor, 1st and Second Floor, Sureshwari
Villas Complex, New Link Road, Near Eskay Resort, Borivali (West),
Mumbai – 400103 admeasuring 2830 sq. ft. area owned by Mr.
Ni...I am interested",Mumbai,04 Jun 2025,"9,50,00,000.00","95,00,000.00",SARFAESI,--,195941,0,Immovable,Bunglow,0
,196860,HDFC Bank,"Lot iii. Flat No. 702, admeasuring 63.94 sq. mtrs. Built up area in I Wing on
7th Floor, Timber Green Park “H” “I” Wing (Holly Ivy) CHS Ltd.,
constructed on piece of land bearing CTS No. 2959 situated...I am interested",Mumbai,04 Jun 2025,"1,25,00,000.00","12,50,000.00",SARFAESI,--,195942,0,Immovable,Flat,0
