,Auction ID,Bank/Organisation Name,Asset on Auction,City/District,Sealed Bid Submission last date,Reserve Price,EMD,Event Type,DRT Name,,,,,
,195098,Aadhar Housing Finance Ltd.,"All that part & parcel of property bearing, Flat No.205 FF (as Per 
Actual SF) Keshav Heights Demai Road Berna Plot No. A And B 
Himatnagar Sabar Kantha Gujarat 383001 Boundaries: East -
Passage Then ...I am interested",Sabarkantha,30 May 2025,"9,04,320.00","90,432.00",SARFAESI,--,194192,0,Immovable,Flat,0
,195099,Aadhar Housing Finance Ltd.,"All that part & parcel of property bearing, Plot No. 7 paikki, Block 
No. 43-B of Maharshi Residency, Survey No. 569 Paikki of 
Gungadipati Sim, Patan, Gujarat. Boundaries: East - Plot No.07 
Paikki B...I am interested",patan,30 May 2025,"11,16,800.00","1,11,680.00",SARFAESI,--,194193,0,Immovable,Plot,0
,195100,Aadhar Housing Finance Ltd.,"All that part & parcel of property bearing, Milkat No-326, Nr. Old 
Primary School, Mouje-Agiya Dist Sabarkantha, Khedbrahma, 
Gujarat-383270, Boundaries: East - Road, West - Property of 
Vaghela Chat...I am interested",Sabarkantha,30 May 2025,"5,33,520.00","53,352.00",SARFAESI,--,194190,0,Immovable,Land,0
,195900,Aadhar Housing Finance Ltd.,"ALL THAT PIECE AND PARCEL OF LAND AD- MEASURING MORE OR LESS 12/1/2 DHURS, KHATA NO. 12, 13, 14 (OLD) & 469/1066 (NEW), SURVEY WARD NO.-08, JAMABANDI NO. 1655, THANA NO. 176, SITUATED AT MAUZA-BHATHIY...I am interested",Vaishali,30 May 2025,"43,58,664.00","4,35,866.00",SARFAESI,--,194990,0,Immovable,Land,0
,195903,Aadhar Housing Finance Ltd.,All That Piece And Parcel Of Land Admeasuring More Or Less 3 Cottah Equivalent To 4.95 Decimals Equivalent To 2160 Sq Ft Along With Two Storied Building Admeasuring Total More Or Less 2323 Sqft Compri...I am interested,24 Pargana,30 May 2025,"30,37,320.00","3,03,732.00",SARFAESI,--,194992,0,Immovable,Land,0
,195910,Aadhar Housing Finance Ltd.,"All that part & parcel of property bearing, Ho At Khasra No 195 Killa No 11 1 5 6 Plot No 62 B Suraj Nagari Near Nijamdee Street Back Side Royal Plaza, Punjab, 152001. Boundaries: East: Balwan/ Street...I am interested",Ferozepur,30 May 2025,"2,16,270.00","21,627.00",SARFAESI,--,194998,0,Immovable,Plot,0
,195911,Aadhar Housing Finance Ltd.,"All that part & parcel of property bearing, H.S On Part of Arazi No 818 Kendriyavi Mauza Shaha Urf Peepal Gaon Ramanujan CO Prag And Teh Sadar, Allahabad, Uttar Pradesh, 211008Boundaries: East-Arazi N...I am interested",Allahabad,30 May 2025,"16,20,000.00","1,62,000.00",SARFAESI,--,194999,0,Immovable,Land,0
,195914,Aadhar Housing Finance Ltd.,"All that pieces and parcels of property bearing, Ground And First Floor Property No.559 Asan Galli, Aappaaswami Mandir Road Ward No 6 Nazul Plot No 1181, Plot No 6 Risod Washim Maharashtra 444506. Bou...I am interested",AKOLA,30 May 2025,"5,00,000.00","50,000.00",SARFAESI,--,195002,0,Immovable,Floor,0
,196237,HDB Financial Services Limited,Non Agricultural immovable property situated at 5th Block of Katipalla Village of Mangalore Taluk within Mangalore city Corporation and within the Registration Sub-District of Mangalore Taluk and comp...I am interested,Mangalore,30 May 2025,"50,07,050.00","5,00,705.00",SARFAESI,--,195326,0,Immovable,Land,0
,194171,Bank Of India,"SCHEDULE-A
All that piece and parcel of land comprised in the following Survey Nos in the project called 'Golden Country'. No.79, Gundalur Village, Maraimalai Nagar, Satellite City, Chengalpet Taluk, ...I am interested",Chengelpet Taluk,30 May 2025,"32,00,000.00","3,20,000.00",DRT,Chennai-III,193265,1,Immovable,Land,
,194173,Bank Of India,"SCHEDULE OF PROPERTYAll that piece and parcel of land comprised in the following Survey Nos in the project called 'Golden Country'. No.79, Gundalur Village, Maraimalai Nagar, Satellite City, Chengalpe...I am interested",Chengelpet Taluk,30 May 2025,"33,00,000.00","3,30,000.00",DRT,Chennai-III,193267,1,Immovable,Residential,0
,194176,Bank Of India,"SCHEDULE - All that piece and parcel of land comprised in the following Survey No's in the project called 'Golden Country'. No.79, Gundalur Village, Maraimalai Nagar, Satellite City, Chengalpet Taluk,...I am interested",KANCHIPURAM,30 May 2025,"32,00,000.00","3,20,000.00",DRT,Chennai-III,193270,1,Immovable,Land,0
,194936,State Bank of India,"Flat No. 3436, 4th Floor, Tower No.
D,
My
Haveli,
Gram
Ramchandrapura, Tehsil Sanganer,
District-JaipurI am interested",Jaipur,31 May 2025,"17,50,000.00","1,75,000.00",DRT,Jaipur DRT,194029,0,Immovable,Flat,
,195834,IndusInd Bank,"All That Piece And Parcel Of Property Bearing No - (Shop No 47
To 62)- 1st Floor Golden Plaza Bh Kamrej Police Choki Situated
At Block No 117, Of Moje Village Navagam, The. Kamrajdist
Surat Gujarat, E...I am interested",Surat,31 May 2025,"1,86,57,000.00","18,65,700.00",SARFAESI,--,194922,0,Immovable,Shop,0
,195836,IndusInd Bank,"Property 1-
All that piece and parcel of Property - Room No. 106 &
Room No. 107 built up area 24.817 Sq. Mtr. & 17.788 Sq.
Mtr. Situated at Land Survey No. 307A/4A in Plot No. 2,
Final Plot No. 139, S...I am interested",Nashik,31 May 2025,"3,49,88,400.00","34,98,840.00",SARFAESI,--,194925,0,Immovable,Plot,0
,195839,IndusInd Bank,"All The Piece And Parcel Property Bearing Flat Unit No. A-28,
Family Unit No. 603, 6th Floor, Dhebar Tower
Civil Station Block No. 18, Plot No. 16/4,6,7,8,9
House No 34/335 (New 2/235),
Pt Bhagwati Ch...I am interested",Raipur,31 May 2025,"27,50,000.00","2,75,000.00",SARFAESI,--,194928,0,Immovable,Flat,0
,196077,Sewa Grih Rin Limited,"House no.347 (New no. 407), Badi Gavaltoli, Indore, Madhya Pradesh -452001, Area 900 Sq.ft.I am interested",Indore,31 May 2025,"11,58,300.00","1,15,830.00",SARFAESI,--,195164,0,Immovable,Residential,0
,196079,Sewa Grih Rin Limited,"Plot
No. 184-185 Peki, Survey No. 31/1 & 31/2, Patwari Halka No. 7, Ahmad-
Nagar, Gram Bank, Indore, Madhya Pradesh -452001, Area
1500
Sq.ft., East Road, West - Other Property, North - Remaining part ...I am interested",Indore,31 May 2025,"48,60,000.00","4,86,000.00",SARFAESI,--,195167,0,Immovable,Plot,0
,196082,Sewa Grih Rin Limited,"House No. 227, P.H.No. 49, Gram, Hatuniya, Tehsil Sanwer, Indore, Madhya Pradesh 453771, Area - 630 Sq.ft., East Road, West -5 ft. area, North-House of Vishram, South House of SureshI am interested",Indore,31 May 2025,"1,70,100.00","17,010.00",SARFAESI,--,195171,0,Immovable,Residential,0
,196085,Sewa Grih Rin Limited,"P.H.NO.25, KH. NO. 582, House No. 136, Gram Bangar, Near Tigariya Road, Tehsil Dewas, Madhya Pradesh 455001, Area - 750 Sq.ft. East Road., West Vacant
Street., North
land, South-RoadI am interested",Dewas,31 May 2025,"7,25,940.00","72,594.00",SARFAESI,--,195172,0,Immovable,Residential,0
,196087,Sewa Grih Rin Limited,"Plot no. 32, Ward no. 13,
Gram Mungawd, Dewas, Madhya Pradesh 455001, Area - 900 Sq.ft.I am interested",Dewas,31 May 2025,"7,70,040.00","77,004.00",SARFAESI,--,195173,0,Immovable,Residential,0
,196088,Sewa Grih Rin Limited,"Patta no. 27, Village Sargaov, Gram Panchyat Sarmaliya, PS Javaja, Rajasthan 305901, Area 540 Sq. ft. East-Chowk & Road, Poona s/o Nemi
West
Chand, North
Gyana
w/o Hummaram, South-
Choti w/o BhomaI am interested",Ajmer,31 May 2025,"3,59,100.00","35,910.00",SARFAESI,--,195175,0,Immovable,Residential,0
,196090,Sewa Grih Rin Limited,"Khara
No. 343, Gram Borkheda, Gram Panchayat Mangli Kala, Panchayat Samiti Hindoli, Bundi, Rajasthan
323023, Area
1375
Sq.ft. East
House of
Shoji s/o Joru, West- Road, North House of Mahavir s/o Shoji...I am interested",Bundi,31 May 2025,"6,00,300.00","60,030.00",SARFAESI,--,195177,0,Immovable,Residential,0
,196092,Sewa Grih Rin Limited,"Patta
No. 38, Gram Napasar,
Panchayat
334201, Area
Samiti
419.71
Bikaner, Rajasthan
Sq. ft., East-House of
Dhanna Ram, West House of Kamal Kishor, North-Road, South-PadtI am interested",Bikaner,31 May 2025,"9,27,144.00","92,714.00",SARFAESI,--,195179,0,Immovable,Residential,0
,196095,Sewa Grih Rin Limited,"Patta
No. 15481, Khasra No. 343, Rakba No. 9-17, Near Balaji Mandir, Borkheda Village, Gram Panchayat Mangli Kala,
Panchayat Samiti Hindoli,
District Bundi, Rajasthan
323023, Area
920
Sq.ft. East Road...I am interested",Bundi,31 May 2025,"4,11,300.00","41,130.00",SARFAESI,--,195183,0,Immovable,Residential,0
,196096,Sewa Grih Rin Limited,"Survey No. 983, Hari Om
Nagar, Near
Kaachi
Basti Sawariya Mandir, Anandpura, Foota Talab,
PIP Kota, Rajasthan
324005, Area
Sq. ft., East
988.75
House.
of Babu Lal, West Road, North House of Mangilal, ...I am interested",Bundi,31 May 2025,"16,89,703.00","1,68,970.00",SARFAESI,--,195184,0,Immovable,Residential,0
,196097,Sewa Grih Rin Limited,"Patta No. 14, Gram Panchayat Maiza, Panchayat Samiti
Bhilwara,
-
311403,
Mandal,
Rajasthan
- Self, West
Area 1960 Sq. ft., East
-
Road,
North-Balu Doli, South -Lucky SharmaI am interested",Bhilwara,31 May 2025,"7,05,600.00","70,560.00",SARFAESI,--,195185,0,Immovable,Residential,0
,196098,Sewa Grih Rin Limited,"Patta
no. 31, Village & Gram
Panchayat
Panchayat
Banera,
Rajasthan
Rakshi,
Samiti
Bhilwara,
311401,
Area -93.49 Sq.Yd., East - Samlati Road, West -House of Moolchand/ Harlal Gurjur, North House of Sha...I am interested",Bhilwara,31 May 2025,"6,73,284.00","67,328.00",SARFAESI,--,195186,0,Immovable,Residential,0
,196099,Sewa Grih Rin Limited,"Rojda Village, Tehsil & District Chittorgarh, Rajasthan - 312201, Area 1035
Lalu
Sq.ft. East Ganesh Jatiya, West - Road, North
Lalu /
Ganesh Jatiya, South Kalu/ Megha JatiyaI am interested",chittorgarh,31 May 2025,"7,91,433.00","79,143.00",SARFAESI,--,195187,0,Immovable,Residential,0
,196100,Sewa Grih Rin Limited,"Plot no. 32, Ward no. 13,
Gram Mungawd, Dewas, Madhya Pradesh 455001, Area - 900 Sq.ft.I am interested",Dewas,31 May 2025,"8,75,700.00","87,570.00",SARFAESI,--,195188,0,Immovable,Plot,0
,196034,Gujarat Gramin Bank,"All that piece and parcel of plot 
no.8Paikee south, admeasuring 52.00 
Sq. Mts, NA survey no. 606 paiki 2, 
Uma Park-4, B/h- Rachitnagar, 
Paliyad Road, Botad District- BotadI am interested",Botad,31 May 2025,"6,90,000.00","69,000.00",SARFAESI,--,195123,0,Immovable,Plot,0
,194734,HDB Financial Services Limited,"Schedule of The Securities Property: All that piece and parcel of land and building meas uring to an extent of 1408 Sq.ft. Comprised in Survey No.211/2B, situated at No.74, Periyakuppam Village, Thiru...I am interested",KANCHIPURAM,02 Jun 2025,"67,41,350.00","6,74,135.00",SARFAESI,--,193827,0,Immovable,Land And Building,0
,196151,Ujjivan Small Finance Bank,"All that piece and parcel of land & building, of the Area/Plot area admeasuring 300 Sq. Yards equal to (OK-10M) being 5/59 shares of Land measuring 5K-18M out of Khewat No. 241, Khatoni No 277, Khasra...I am interested",Kaithal,02 Jun 2025,"18,82,000.00","1,88,200.00",SARFAESI,--,195239,0,Immovable,Plot,0
,195840,Kotak Mahindra Bank,All that piece & parcel of Property measuring 314 sq. yards i.e. measuring 149 Sq. Yards from the Property No. MC No. B-XI-165 to 168/ Portion Old and BXII-526 (New) measuring 165 Sq. Yards from prope...I am interested,Ludhiana,02 Jun 2025,"6,30,00,000.00","63,00,000.00",SARFAESI,--,194929,0,Immovable,Land,0
,194623,Union Bank of India,"ALL THAT PIECE AND PARCEL OF LAND SITUATED BEARING AND LYING AT VILLAGE SAVKI (LO), TAL- DEOLA, DIST NASHIK. HAVING GAT NO. 210 ADMEASURING 2H. 05R, POT KHARABA OH.08R. BOUNDED BY:ON OR TOWARDS EAST:-...I am interested",Nashik,02 Jun 2025,"63,90,000.00","6,39,000.00",DRT,Mumbai DRT-III,193716,0,Immovable,Land,0
,195710,Authum Investment & Infrastructure Ltd,All that piece and parcel of property bearing FLAT NO 403 4TH FLOOR B WING BLDG NO 10 KRISHNA APPARTMENT COMPLEX NEAR KINJAL APT YASHWANT SRUSHTI BOISAR W PALGHAR MAHARASHTRA-401501I am interested,PALGHAR,02 Jun 2025,"16,29,450.00","1,62,945.00",SARFAESI,--,194802,0,Immovable,Flat,0
,195716,Authum Investment & Infrastructure Ltd,All that piece and parcel of property bearing FLAT NO 203 2ND FLOOR BLDG NO 2 WING-C DEEP APT 56/1 BADLAPUR KARJAT HIGHWAY OPP TEJASWINI HOTEL VANGANI THANE MAHARASHTRA-421503I am interested,Thane,02 Jun 2025,"9,72,000.00","97,200.00",SARFAESI,--,194808,0,Immovable,Flat,0
,195721,Authum Investment & Infrastructure Ltd,All that piece and parcel of property bearing FLAT NO. 705 7TH FLOOR E WING CASA ADRIANA DOWN TOWN TALOJA BYPASS RD KHONI VILLAGE DOMBIVALI (E)-421201 THANE MAHARASHTRA.I am interested,Thane,02 Jun 2025,"29,71,260.00","2,97,126.00",SARFAESI,--,194812,0,Immovable,Flat,0
,195723,Authum Investment & Infrastructure Ltd,"All that piece and parcel of property bearing FLAT NO. 301 3RD FLOOR SHREE SAI MAULI APARTMENT APP B G BHOSALE NAGAR KULGAON
BADLAPUR EAST THANE
MAHARASHTRA-421503I am interested",Thane,02 Jun 2025,"18,88,976.00","1,88,898.00",SARFAESI,--,194813,0,Immovable,Flat,0
,195724,Authum Investment & Infrastructure Ltd,"All that piece and parcel of property bearing FLAT NO 401 AND 402 4TH FLR WING A SAI GANESH APT PLOT NO.29 SEC ZA KARANJADE VILLAGE PANVEL URAN RD PANVEL
MAHARASHTRA-410206I am interested",Panvel,02 Jun 2025,"45,27,194.00","4,52,719.00",SARFAESI,--,194814,0,Immovable,Flat,0
,195792,Authum Investment & Infrastructure Ltd,"All that Piece and parcel of immovable Property being Flat No. 402 on (FF) of Lalbaug Cha Raja Residency, Which is Constructed upon and which is laid out upon land bearing Tikka No.27/16 of Vibhag --B...I am interested",Vadodara,02 Jun 2025,"3,03,200.00","30,320.00",SARFAESI,--,194882,0,Immovable,Flat,0
,195794,Authum Investment & Infrastructure Ltd,"All that piece and parcel of immovable property situated in the District of Bharuch, Sub-District of Taluka Waliya, Moje Village Kodh, Block/Survey No. 993, with a total area of 10-10-00 sq.m., and re...I am interested",Bharuch,02 Jun 2025,"31,95,700.00","3,19,570.00",SARFAESI,--,194883,0,Immovable,Land,0
,195795,Authum Investment & Infrastructure Ltd,"All that piece and parcel of immovable property situated in the Registration District of Vadodara, Sub-District of y Vadodara, within the boundary of Mouje Village Vadsar, bearing land Survey Nos. 181...I am interested",Vadodara,02 Jun 2025,"10,34,230.00","1,03,423.00",SARFAESI,--,194885,0,Immovable,Land,0
,195798,Authum Investment & Infrastructure Ltd,"All that piece and parcel of immovable property situated in the District of Bharuch, Sub-District of Bharuch, comprising a portion of the total land of 4100-00 sq.m. located in the village of Zadeshwa...I am interested",Bharuch,02 Jun 2025,"19,49,100.00","1,94,910.00",SARFAESI,--,194887,0,Immovable,Land,0
,196011,Kotak Mahindra Bank,"All that 
Piece and 
parcel of 
land bearing 
NIT Plot No. 
370, 
admeasurin
g 139.4 sq 
mtrs in 
C.R.S. 
Section 
Scheme NIT 
at Khasara 
No. 25 & 26 
of MuzaHiwari 
bearing City 
Survey No. 
963, Sh...I am interested",Nagpur,02 Jun 2025,"88,51,600.00","8,85,160.00",SARFAESI,--,195100,0,Immovable,Plot,0
,195072,Axis Bank,"All the piece and parcel of Office/Shop No. 126, 127, 128, 129 & 130 situated on First Floor, in A building in the scheme known as KINGSTONE AURA, constructed on the land bearing S.No. 8/2A, 8/3A/1, 8...I am interested",Pune,02 Jun 2025,"2,28,69,000.00","22,86,900.00",SARFAESI,--,194165,0,Immovable,Shop,0
,194400,Canara Bank,"Mouja Kurud, Ward No.-14, P.C. No.-14/19, R.N.M. Durg-1, Part of Khasra
No.-1417/4, area 4007 sq.ft. (371.74 sq.mtr.)=0.038 hectare, Sundar
Vihar, Purani Basti, inside Kailash Nagar, Durg; belonging t...I am interested",Durg,02 Jun 2025,"25,30,000.00","2,53,000.00",DRT,Jabalpur DRT,193494,1,Immovable,Land,0
,194402,Canara Bank,"Land bearing Survey No.-255, Village-Katkona, Gram Panchayat Katkona, Patwari Halka No.-17, R.I.C. Burhar, District Shahdol (M.P.), area measuring 0.745 hectare; property in the name Smt. Indra Devi ...I am interested",Shahdol,02 Jun 2025,"14,40,000.00","1,44,000.00",DRT,Jabalpur DRT,193496,1,Immovable,Land,0
,195057,RBL BANK LIMITED,"All that portion of Third Floor, admeasuring 1100 Sq.Ft, together with proportionate car parking space as per GHMC rules in the cellar with undivided share of land admeasuring 44 Sq.Yrds, in the premi...I am interested",Hyderabad,02 Jun 2025,"89,10,000.00","8,91,000.00",SARFAESI,--,194150,0,Immovable,Floor,0
,195095,RBL BANK LIMITED,"House, ground and premises 
bearing Door No.57, Old No.27, 
Ganapathy Street, West 
Mambalam, Chennai – 600 033, 
comprised in Pymash 
Nos.1177,1178,1198,1200,1201,1
 203,1204 and 1220, admeasuring 
1...I am interested",Chennai,02 Jun 2025,"95,45,000.00","9,54,500.00",SARFAESI,--,194188,0,Immovable,Residential,0
,196235,HDB Financial Services Limited,"All the piece and parcel of the Non-Agricultural immovable Property situated at Adayar Village of Mangalore Taluk, within the limit of Mangalore city Corporation and within the Sub-Registration Sub-Di...I am interested",Mangalore,02 Jun 2025,"1,85,00,648.00","18,50,065.00",SARFAESI,--,195324,0,Immovable,Land,0
,196042,Omkara Assets Reconstruction Private Limited,"All that piece and parcel of NA Land admeasuring 16140 sq.mt. and structure standing thereon, at Survey No.16/2/3 part, Survey No.16/2/2 and Survey No.16/2/1 (New Survey No. 91) at Village Arjanali Mu...I am interested",Mumbai,02 Jun 2025,"10,10,00,000.00","1,01,00,000.00",SARFAESI,--,195130,0,Immovable,Land,0
,196059,Omkara Assets Reconstruction Private Limited,"ALL PIECE PARCEL OF PROPERTY/IES
BEARING ADDRESS City
Survey No. 381 admeasuring 137.67 sq.mts.
Paiki 100.91 Sq.mts. Open Land, in Situate at Sheet
No. 14, Chalta No.468, Of Moje Villege kadod, Ta.
Ba...I am interested",Surat,02 Jun 2025,"22,00,000.00","2,20,000.00",SARFAESI,--,195147,0,Immovable,Land,0
,196231,Omkara Assets Reconstruction Private Limited,"All that piece and parcel of Property Bearing Flat 
No. N/402, admeasuring 36.00 Sq. Yards i.e 30.10 
Sq. Mts. With applicable undivided share in the land 
of scheme, Fourth Floor, Thereon “Suramya 
A...I am interested",Ahmedabad,02 Jun 2025,"5,35,000.00","53,500.00",SARFAESI,--,195320,0,Immovable,Flat,0
,194655,Encore Asset Reconstruction Company Private Limited,"Property 1: Property 
belongs to Mr. Saju 
George 
Item 1: 
All that piece and parcel 
of land & building 
admeasuring acre 1.16 
cents, comprised in 
Survey No. 108/1A2, 
Patta No. 738, & No. 
76/1 Z...I am interested",Tirupur,03 Jun 2025,"5,20,50,000.00","52,05,000.00",SARFAESI,--,193748,0,Immovable,Land And Building,0
,196045,HDFC Bank,"1- Property No. PART OF THE PROEPRTY NO. 5/43 KHASRA No. 642 VILLAGE
CHANDRAWALI SHAHDARA , BARA BAZAR, SHAHDARA , DELHI- 110032I am interested",Delhi,03 Jun 2025,"1,67,00,000.00","16,70,000.00",SARFAESI,--,195134,0,Immovable,Plot,0
,196047,HDFC Bank,"2- Property No. FIRST FLOOR & SECOND FLOOR ,PORTION OF BUILT UP
PROPERTY NO.360-361,KHASRA No. 642, WARD NO. 81 CHANDRAWALI
SHAHDARA, ANAJ MANDI , SHAHDARA, DELHI- 110032I am interested",Delhi,03 Jun 2025,"95,00,000.00","9,50,000.00",SARFAESI,--,195135,0,Immovable,Floor,0
,195118,ASREC (India) Limited,"Registered Mortgage of Flat No.2, Ground Floor, Area 
admeasuring about 510.00 sq.ft. Built up, B Wing, in the 
building known as, “Pranit Apartment”, Opp Varekar 
School, Mumbadevi Colony Road, lying...I am interested",Thane,03 Jun 2025,"15,00,000.00","2,00,000.00",SARFAESI,--,194210,0,Immovable,Flat,0
,196071,ASREC (India) Limited,"LOT  NO. 1 

All that Piece and Parcel of non-agricultural 
land bearing Plot No. 38, admeasuring 1550 
Sq. meters and constructed building 
consisting of RCC Shed area admeasuring 
12729.1 Sq. ft. an...I am interested",Thane,03 Jun 2025,"1,53,00,000.00","15,30,000.00",SARFAESI,--,195159,0,Immovable,Plot,0
,196074,ASREC (India) Limited,"LOT  NO. 2

All that piece and parcel of Industrial Plot of 
Land bearing Plot No. 55, admeasuring 1000 
sq. meters and building constructed thereon 
admeasuring 7543.60 sq. ft., build up area 
situat...I am interested",Thane,03 Jun 2025,"1,08,00,000.00","10,80,000.00",SARFAESI,--,195161,0,Immovable,Plot,0
,196121,Kotak Mahindra Bank,"Industrial Property 
Located At ""Stefina 
Ceramic"", Nr. Rexona 
Ceramic, Matel Rev. 
Survey No.218/1, Matel 
Road, Nr.Dhuva 
Chowkadi, National 
Highway 8-A/27, Moje 
Matel 363621, Tal 
Wankaner, Morb...I am interested",Morbi,03 Jun 2025,"4,50,00,000.00","45,00,000.00",SARFAESI,--,195210,0,Immovable,Industrial Property,0
,196127,Kotak Mahindra Bank,"All that piece and parcel of vacant land bearing
Plot no.35, 36, 37 and 38, each measuring an
extent of 1750 Sq.ft (Total Extent of 7000 Sq.ft) in
the approved lay out No.L.P/D.T.C.P 1583/92 at
No.6, ...I am interested",KANCHIPURAM,03 Jun 2025,"31,02,300.00","3,12,300.00",SARFAESI,--,195216,0,Immovable,Land,0
,195822,NKGSB CO-OP BANK LTD,"All that piece and parcel of Entire Land, Building along with Entire Structure Standing thereon alongwith furniture & fixtures lying therein, known as ""HOTEL MOUNTAIN RETREAT, admg. 600.00 Sq. Mtrs Pl...I am interested",Mahabaleshwar,03 Jun 2025,"3,55,00,000.00","35,50,000.00",SARFAESI,--,194912,0,Immovable,Land And Building,
,196076,Union Bank of India,"LOT No . 1

ALL THAT PIECE AND PARCEL OF AGRICULTURAL LAND BEING GAT NO. 2 AREA ADMEASURING OH 25R, SITUATED AT VILLAGE PIMPALGAON DHUM, TALUKA DINDORI AND DISTRICT NASHIK.I am interested",Nashik,03 Jun 2025,"6,25,000.00","62,500.00",DRT,Mumbai DRT-III,195165,0,Immovable,Land,0
,196080,Union Bank of India,"LOT No . 2


ALL THAT PIECE AND PARCEL OF AGRICULTURAL LAND BEING GAT NO. 235 AREA ADMEASURING 1H 41R, SITUATED AT VILLAGE PIMPALGAON DHUM, TALUKA DINDORI AND DISTRICT NASHIK.I am interested",Nashik,03 Jun 2025,"49,35,000.00","4,94,000.00",DRT,Mumbai DRT-III,195166,0,Immovable,Land,0
,196081,Union Bank of India,"LOT No . 3



ALL THAT PIECE AND PARCEL OF AGRICULTURAL LAND BEING GAT NO. 287 AREA ADMEASURING OH 5.07R SITUATED AT VILLAGE PIMPALGAON DHUM, TALUKA DINDORI AND DISTRICT NASHIK.I am interested",Nashik,03 Jun 2025,"1,54,000.00","15,400.00",DRT,Mumbai DRT-III,195169,0,Immovable,Land,0
,196083,Union Bank of India,"LOT No . 4

ALL THAT PIECE AND PARCEL OF AGRICULTURAL LAND BEING GAT NO. 293 AREA ADMEASURING 4H .48R, SITUATED AT VILLAGE PIMPALGAON DHUM, TALUKA DINDORI AND DISTRICT NASHIK.I am interested",Nashik,03 Jun 2025,"1,79,20,000.00","17,92,000.00",DRT,Mumbai DRT-III,195170,0,Immovable,Land,0
,195631,Sri Guru Raghavendra Sahakara Bank Niyamitha,"All that piece and parcel of Industrially converted property bearing Old Survey No 21/1, New Survey No 348/325, Alakabalalu Village, Taralu Gramapanchayat, Uttarahalli Hobli, measuring 19 Guntas, with...I am interested",Hobli,03 Jun 2025,"3,45,75,000.00","34,57,500.00",SARFAESI,--,194723,0,Immovable,Industrial Property,0
,195633,Sri Guru Raghavendra Sahakara Bank Niyamitha,"All that piece and parcel of the property bearing Site No.2, property No 7-1-3-105, Old Khatha No 1680, present Khata No 1769/1660 situated at Anjani Lay out, No 105, Block No 1, Bengaluru Road, CHINT...I am interested",Bengaluru,03 Jun 2025,"5,25,10,000.00","52,51,000.00",SARFAESI,--,194724,0,Immovable,Commercial Building,0
,195634,Sri Guru Raghavendra Sahakara Bank Niyamitha,"All that piece and parcel of the property bearing No.7. Katha No 394 of EOIZ Industrial Area situated in Sy. No 85, Sadaramangala Village, KR Puram Hobli, Bengaluru East, measuring 10,312 sq.ft. of Gr...I am interested",Hobli,03 Jun 2025,"19,44,00,000.00","1,94,40,000.00",SARFAESI,--,194726,0,Immovable,Commercial Building,0
,195635,Sri Guru Raghavendra Sahakara Bank Niyamitha,"All that piece and parcel of the property bearing No. 34, Corporation No. 96. PID No. 38-12-96, 2nd Main Road, Coconut Garden Layout, formed out of Sy. No. 90/1, (Old Sy.No.90) Ward No.38, Yeshwanthpu...I am interested",Hobli,03 Jun 2025,"3,42,60,000.00","34,26,000.00",SARFAESI,--,194727,0,Immovable,Residential,0
,195636,Sri Guru Raghavendra Sahakara Bank Niyamitha,"All that piece and parcel of 2388.03 sq.ft of undivided share, right, title and interest in the land with super buit area of 2581.66 sq ft, with additional garden area of 897.61 sq ft known as 'Courty...I am interested",Bangalore,03 Jun 2025,"1,79,23,000.00","17,92,300.00",SARFAESI,--,194728,0,Immovable,Residential,0
,195637,Sri Guru Raghavendra Sahakara Bank Niyamitha,"All that piece and parcel of the property bearing No 98/3, site No 46, katha No 356/11, situated at Medahalli village, Basavanapura Ward No. 53, Bidarahalli Hobli, Bangalore East Taluk now coming unde...I am interested",Bangalore,03 Jun 2025,"1,06,80,000.00","10,68,000.00",SARFAESI,--,194729,0,Immovable,Residential,0
,195638,Sri Guru Raghavendra Sahakara Bank Niyamitha,"All that piece and parcel of the property in vacant site bearing No.43, Katha No.1003, situated in Eshwari Bliss Lay out, formed in converted survey Nos 345, 346, 347 & 348 (conversion order No.B.DIS ...I am interested",Bangalore,03 Jun 2025,"1,30,00,000.00","13,00,000.00",SARFAESI,--,194730,0,Immovable,Vacant site,0
,195073,Axis Bank,"All The Piece And Parcel Of Flat No. 04, First Floor, “The Blue Plaques” Building, Having Carpet Area 44.70 Sq.Mtr & Built Up Area 53.64 Sq.Mtr With Car Parking No. P04 Situated At Plot No.20,21,22,23...I am interested",Pune,03 Jun 2025,"24,23,400.00","2,42,340.00",SARFAESI,--,194166,0,Immovable,Flat,0
,195074,Axis Bank,"All that part and parcel of Flat No. 502, admeasuring carpet area 37.08 Sq. Mtr. on 5th Floor, known as “AARAV FLORISTA” constructed on Plot No. 91 & 92 Gat No (Old). 850 to 855, situated at Radheshwa...I am interested",Pune,03 Jun 2025,"32,25,000.00","3,22,500.00",SARFAESI,--,194167,0,Immovable,Flat,0
,195075,Axis Bank,"1). All the piece and parcel of Flat No. A-7, Third floor, in the project known as NAVKAR ENCLAVE, constructed on land bearing S.No. 16/3 New (Old 16/1K/2), 16/21 New (Old 2+3/2A/2+3/2) situated Aland...I am interested",Pune,03 Jun 2025,"52,40,000.00","5,24,000.00",SARFAESI,--,194168,0,Immovable,Flat,0
